domain,div,a,img,span,ul,li
march-blog.com,277.0,84.0,52.0,124.0,4.0,35.0
biwakookappari.com,63.0,72.0,54.0,8.0,4.0,35.0
smart-slow.com,338.0,176.0,68.0,344.0,4.0,35.0
arealme.com,71.0,501.0,449.0,29.0,4.0,35.0
bos-ton.com,164.0,67.0,69.0,216.0,6.0,35.0
gentosha-go.com,338.0,256.0,77.0,633.0,5.0,35.0
gamestalk.net,385.0,124.0,93.0,292.0,5.0,35.0
lolchess.gg,274.0,82.0,178.0,127.0,4.0,35.0
ichigometal.com,191.0,81.0,35.0,105.0,4.0,35.0
ichigometal.com,191.0,81.0,35.0,105.0,4.0,35.0
nakaena.com,78.0,85.0,39.0,15.0,4.0,35.0
sentouryoku.com,141.0,67.0,43.0,101.0,4.0,35.0
hachi8.me,115.0,99.0,43.0,34.0,4.0,35.0
choyakudatu.com,130.0,60.0,43.0,84.0,5.0,35.0
choyakudatu.com,130.0,60.0,43.0,84.0,5.0,35.0
hotjouhou.tokyo,99.0,50.0,45.0,91.0,4.0,35.0
hotjouhou.tokyo,98.0,50.0,45.0,91.0,4.0,35.0
bigorgan81.com,134.0,127.0,47.0,30.0,5.0,35.0
moeasia.net,281.0,222.0,49.0,177.0,3.0,35.0
kamioooka.online,221.0,76.0,55.0,310.0,5.0,35.0
moeasia.net,281.0,230.0,57.0,163.0,3.0,35.0
gameline.jp,66.0,78.0,59.0,44.0,5.0,35.0
gameline.jp,66.0,78.0,59.0,44.0,5.0,35.0
moeasia.net,276.0,236.0,66.0,128.0,3.0,35.0
multirecommend.com,196.0,134.0,74.0,44.0,5.0,35.0
yurimaman.com,448.0,147.0,86.0,216.0,3.0,35.0
fumitaoshi-blog.com,165.0,197.0,99.0,111.0,5.0,35.0
fumitaoshi-blog.com,166.0,197.0,99.0,111.0,5.0,35.0
feedwatcher.net,67.0,48.0,2.0,10.0,2.0,37.0
si-coding.net,13.0,19.0,3.0,3.0,5.0,37.0
si-coding.net,13.0,19.0,3.0,3.0,5.0,37.0
uwano-sora.com,151.0,130.0,8.0,168.0,3.0,37.0
planetpixmedia.com,82.0,64.0,10.0,3.0,2.0,37.0
takkyu-topic.com,39.0,61.0,11.0,2.0,4.0,37.0
3-splash.xyz,88.0,58.0,12.0,72.0,5.0,37.0
balooninthesky.tokyo,69.0,80.0,12.0,14.0,6.0,37.0
newmanallout.com,38.0,48.0,13.0,42.0,5.0,37.0
newmanallout.com,38.0,48.0,13.0,42.0,5.0,37.0
knoki.net,80.0,148.0,15.0,44.0,5.0,37.0
knoki.net,80.0,148.0,15.0,44.0,5.0,37.0
xn--w8j172i311awtbc2uivbf77b.com,69.0,62.0,16.0,6.0,6.0,37.0
tetuduki-b.com,79.0,84.0,17.0,12.0,4.0,37.0
tetuduki-b.com,79.0,84.0,17.0,12.0,4.0,37.0
masatonoblog.com,88.0,63.0,20.0,56.0,3.0,37.0
sidelife.net,166.0,114.0,21.0,100.0,5.0,37.0
amatou-papa.com,108.0,105.0,23.0,86.0,5.0,37.0
flhzjo.com,89.0,92.0,24.0,12.0,4.0,37.0
jtbmusic.jp,212.0,71.0,24.0,41.0,5.0,37.0
jtbmusic.jp,212.0,71.0,24.0,41.0,5.0,37.0
kosodate-kaiketsu.info,71.0,50.0,24.0,71.0,5.0,37.0
yumesirube.com,88.0,120.0,27.0,35.0,5.0,37.0
ar50.net,147.0,78.0,29.0,88.0,2.0,37.0
saku-bangkok.net,103.0,68.0,29.0,127.0,5.0,37.0
ryokutya2089.com,91.0,205.0,31.0,105.0,4.0,37.0
ryo3noheya.com,130.0,73.0,31.0,17.0,5.0,37.0
nikkan-shiraberu.com,85.0,105.0,31.0,28.0,6.0,37.0
mittunattu.net,336.0,145.0,32.0,139.0,5.0,37.0
etsushimanz.com,60.0,160.0,32.0,137.0,5.0,37.0
etsushimanz.com,60.0,160.0,32.0,137.0,5.0,37.0
kaigo-knowhow.com,107.0,187.0,40.0,49.0,6.0,37.0
kaigo-knowhow.com,109.0,187.0,40.0,49.0,6.0,37.0
minzokumura.jp,147.0,72.0,48.0,100.0,6.0,37.0
gameslol.net,235.0,101.0,56.0,163.0,3.0,37.0
geeksaresexy.net,433.0,186.0,56.0,209.0,4.0,37.0
seria-torisetsu.com,96.0,134.0,58.0,17.0,4.0,37.0
yakuhido.net,167.0,43.0,60.0,47.0,5.0,37.0
monster-dive.com,188.0,39.0,76.0,22.0,6.0,37.0
monster-dive.com,188.0,39.0,76.0,22.0,6.0,37.0
xn--ecklp4b4av8a2d6jyi.xyz,335.0,75.0,92.0,101.0,2.0,37.0
xn--ecklp4b4av8a2d6jyi.xyz,335.0,75.0,92.0,101.0,2.0,37.0
kimegu.com,336.0,186.0,169.0,36.0,5.0,37.0
paper-lapi.com,172.0,81.0,69.0,64.0,6.0,37.0
upup-life.com,277.0,123.0,97.0,87.0,3.0,37.0
ryokutya2089.com,91.0,213.0,33.0,106.0,4.0,37.0
happyfishing-n.jp,36.0,43.0,35.0,10.0,5.0,37.0
nanigoto.net,95.0,128.0,37.0,47.0,4.0,37.0
kikibom.com,330.0,128.0,37.0,35.0,5.0,37.0
geinouhouse.com,70.0,124.0,41.0,46.0,4.0,37.0
xn--qckyd1cw85ujh1a1uy.jp,170.0,119.0,43.0,46.0,2.0,37.0
futakokuwa.com,142.0,76.0,43.0,95.0,5.0,37.0
laptop28.com,292.0,120.0,53.0,12.0,3.0,37.0
duckdesk.net,290.0,124.0,55.0,14.0,3.0,37.0
shufuse.com,152.0,96.0,66.0,76.0,6.0,37.0
howpedia.net,361.0,165.0,70.0,12.0,3.0,37.0
howpedia.net,361.0,165.0,70.0,12.0,3.0,37.0
howpedia.net,361.0,165.0,70.0,12.0,3.0,37.0
dressupwho.com,552.0,149.0,71.0,347.0,4.0,37.0
mainichikirei.jp,157.0,106.0,71.0,41.0,4.0,37.0
feel-japan.net,578.0,281.0,460.0,643.0,5.0,37.0
friv5online.com,74.0,220.0,167.0,189.0,2.0,37.0
abcnshogiblog.com,90.0,141.0,0.0,195.0,4.0,39.0
jobcareersnews.com,84.0,72.0,0.0,19.0,5.0,39.0
finfo.at,76.0,60.0,2.0,33.0,4.0,39.0
hmnoticias.com,714.0,357.0,4.0,331.0,5.0,39.0
hmnoticias.com,714.0,357.0,4.0,331.0,5.0,39.0
something-betterer.com,36.0,47.0,9.0,18.0,4.0,39.0
something-betterer.com,36.0,47.0,9.0,18.0,4.0,39.0
arabinfo24.com,103.0,131.0,10.0,104.0,3.0,39.0
restart930.com,81.0,51.0,10.0,86.0,5.0,39.0
morimorimoririn.com,81.0,53.0,11.0,81.0,6.0,39.0
morimorimoririn.com,82.0,53.0,11.0,81.0,6.0,39.0
kawakitanet.com,112.0,66.0,11.0,16.0,6.0,39.0
skyshipz.com,57.0,65.0,17.0,0.0,3.0,39.0
rojiuragame.com,84.0,110.0,18.0,28.0,4.0,39.0
narubeku.com,70.0,107.0,21.0,20.0,5.0,39.0
the-jet-sleeper.com,32.0,70.0,21.0,4.0,5.0,39.0
narubeku.com,70.0,107.0,21.0,20.0,5.0,39.0
yumenonaruki.com,36.0,61.0,21.0,3.0,6.0,39.0
drum-lesson.net,111.0,64.0,23.0,3.0,5.0,39.0
oisiiryouri.com,102.0,289.0,24.0,82.0,2.0,39.0
gobgoblog.com,210.0,132.0,25.0,185.0,5.0,39.0
kijosoku.com,609.0,599.0,32.0,200.0,5.0,39.0
sirokumama-ikuji.com,160.0,68.0,32.0,165.0,5.0,39.0
runachi2021.com,58.0,68.0,32.0,27.0,6.0,39.0
anonymous-post.mobi,120.0,87.0,34.0,50.0,4.0,39.0
medakanoouchi.com,74.0,62.0,34.0,8.0,5.0,39.0
siratamama.com,103.0,106.0,46.0,33.0,6.0,39.0
minzokumura.jp,147.0,74.0,48.0,105.0,6.0,39.0
cancell.jp,158.0,45.0,60.0,25.0,6.0,39.0
areablue.jp,389.0,152.0,80.0,150.0,3.0,39.0
gogy.com,110.0,113.0,80.0,273.0,5.0,39.0
yokohamafam.xyz,154.0,101.0,100.0,153.0,5.0,39.0
nekonavi.jp,263.0,130.0,100.0,284.0,6.0,39.0
konchulivetogether.com,389.0,175.0,93.0,210.0,3.0,39.0
konchulivetogether.com,389.0,175.0,93.0,210.0,3.0,39.0
anonymous-post.mobi,120.0,87.0,33.0,50.0,4.0,39.0
satominblog.com,92.0,54.0,33.0,92.0,4.0,39.0
kohoku-fishing.com,64.0,52.0,37.0,44.0,5.0,39.0
kohoku-fishing.com,63.0,52.0,37.0,44.0,5.0,39.0
five-ch-news.com,380.0,151.0,39.0,89.0,4.0,39.0
free-impro.jp,88.0,61.0,39.0,39.0,6.0,39.0
free-impro.jp,89.0,61.0,39.0,39.0,6.0,39.0
ryokan1123.com,144.0,63.0,47.0,182.0,3.0,39.0
komchadluek.net,652.0,200.0,49.0,20.0,4.0,39.0
ittatokoro.net,219.0,102.0,51.0,100.0,4.0,39.0
bestpets97.com,55.0,39.0,57.0,33.0,3.0,39.0
twstsoku.com,428.0,157.0,231.0,270.0,3.0,39.0
manner-jp.com,33.0,45.0,0.0,3.0,3.0,41.0
mspoweruser.com,311.0,99.0,2.0,100.0,2.0,41.0
mspoweruser.com,313.0,109.0,2.0,118.0,2.0,41.0
gpc-check.com,38.0,84.0,5.0,14.0,2.0,41.0
ilmcareer.com,49.0,77.0,7.0,16.0,6.0,41.0
ilmcareer.com,54.0,77.0,7.0,16.0,6.0,41.0
hotelarekore.com,39.0,99.0,10.0,72.0,4.0,41.0
ginnokaze.com,51.0,88.0,10.0,60.0,5.0,41.0
coaweek.org,37.0,64.0,13.0,28.0,4.0,41.0
wadainomori.net,127.0,74.0,14.0,21.0,4.0,41.0
techunroot.com,124.0,102.0,17.0,25.0,6.0,41.0
naao-blog.com,70.0,114.0,20.0,71.0,4.0,41.0
riutiujournal.com,37.0,62.0,20.0,82.0,4.0,41.0
bun-bung.com,39.0,74.0,20.0,2.0,5.0,41.0
biyojoho-search.jp,78.0,71.0,21.0,14.0,4.0,41.0
kagoshimaikou.site,43.0,56.0,22.0,46.0,5.0,41.0
car-life.net,78.0,81.0,27.0,24.0,6.0,41.0
life-follower.com,42.0,61.0,31.0,2.0,5.0,41.0
runachi2021.com,60.0,70.0,32.0,29.0,6.0,41.0
shindailog.com,206.0,107.0,40.0,16.0,5.0,41.0
z-kyokasho.com,104.0,191.0,40.0,51.0,6.0,41.0
z-kyokasho.com,112.0,191.0,40.0,51.0,6.0,41.0
noborder2021.com,76.0,103.0,42.0,56.0,6.0,41.0
big-maker-hataraku.info,230.0,82.0,54.0,297.0,5.0,41.0
takatsuki-scramble.com,232.0,181.0,64.0,54.0,4.0,41.0
chibanewtoiroiro2.com,391.0,256.0,64.0,610.0,5.0,41.0
psychology-japan.com,66.0,144.0,72.0,168.0,4.0,41.0
closedalpha.com,249.0,226.0,65.0,414.0,4.0,41.0
horti.jp,123.0,70.0,65.0,50.0,5.0,41.0
thenationaldesk.com,555.0,44.0,77.0,44.0,5.0,41.0
luremaga.jp,2020.0,790.0,263.0,7.0,5.0,41.0
luremaga.jp,2008.0,790.0,263.0,7.0,5.0,41.0
baisen-lc1a.jp,208.0,80.0,37.0,114.0,5.0,41.0
topgear.tokyo,137.0,64.0,39.0,24.0,5.0,41.0
tabiumiburari.com,200.0,84.0,41.0,296.0,6.0,41.0
jin-taro.com,146.0,2853.0,43.0,37.0,5.0,41.0
band-yarouze.com,62.0,83.0,45.0,29.0,5.0,41.0
band-yarouze.com,62.0,83.0,45.0,29.0,5.0,41.0
telecasterharu.blog,190.0,70.0,49.0,227.0,6.0,41.0
telecasterharu.blog,192.0,70.0,49.0,227.0,6.0,41.0
geekgeeky.com,358.0,162.0,57.0,13.0,4.0,41.0
geekgeeky.com,371.0,163.0,57.0,14.0,4.0,41.0
geekgeeky.com,371.0,163.0,57.0,14.0,4.0,41.0
horti.jp,124.0,70.0,66.0,50.0,5.0,41.0
thenationaldesk.com,559.0,44.0,78.0,44.0,5.0,41.0
entertainment-stile.com,674.0,258.0,103.0,71.0,5.0,41.0
shoryu38.jp,184.0,172.0,2.0,191.0,3.0,43.0
tanaka0.work,30.0,56.0,2.0,10.0,5.0,43.0
tanaka0.work,30.0,56.0,2.0,10.0,5.0,43.0
sagankazu.com,34.0,97.0,10.0,68.0,3.0,43.0
daddys-life.com,39.0,74.0,11.0,94.0,5.0,43.0
pinkbubblegumwebsites.com,36.0,55.0,11.0,54.0,5.0,43.0
palette-kawaramachi.com,85.0,68.0,13.0,4.0,5.0,43.0
kaioh.info,69.0,76.0,14.0,10.0,6.0,43.0
curious-review.com,62.0,52.0,15.0,22.0,2.0,43.0
techunroot.com,119.0,101.0,16.0,25.0,6.0,43.0
battle-one.com,117.0,176.0,18.0,35.0,2.0,43.0
mwwlog.com,21.0,60.0,18.0,70.0,4.0,43.0
yukinko10.com,67.0,89.0,18.0,18.0,6.0,43.0
lifestyleorganizer.net,119.0,67.0,20.0,153.0,2.0,43.0
ponta-roland.com,87.0,64.0,20.0,97.0,4.0,43.0
joshiana.site,78.0,87.0,21.0,111.0,4.0,43.0
lifes-bright.com,50.0,57.0,21.0,69.0,5.0,43.0
haraharagensan.com,155.0,70.0,24.0,75.0,6.0,43.0
sumapo.com,148.0,189.0,26.0,25.0,5.0,43.0
go-aichi.com,47.0,47.0,31.0,24.0,4.0,43.0
go-aichi.com,47.0,47.0,31.0,24.0,4.0,43.0
88latte.com,113.0,59.0,31.0,125.0,5.0,43.0
hm-hm.net,114.0,114.0,31.0,32.0,5.0,43.0
tamamika.com,74.0,115.0,40.0,132.0,5.0,43.0
newline365.com,76.0,57.0,46.0,49.0,3.0,43.0
newline365.com,76.0,57.0,46.0,49.0,3.0,43.0
laptop28.com,290.0,120.0,50.0,9.0,3.0,43.0
laptop28.com,290.0,120.0,50.0,9.0,3.0,43.0
bikenewsmag.com,164.0,237.0,50.0,122.0,6.0,43.0
otoku-life.xyz,83.0,96.0,80.0,78.0,4.0,43.0
nishine-trying.com,199.0,82.0,92.0,308.0,6.0,43.0
nishine-trying.com,199.0,82.0,92.0,308.0,6.0,43.0
gearnote300y.com,821.0,158.0,144.0,191.0,5.0,43.0
fafa5918.com,105.0,47.0,1.0,0.0,9.0,43.0
japan-wanderer.com,251.0,91.0,81.0,103.0,6.0,43.0
play-games.com,428.0,147.0,261.0,122.0,5.0,43.0
ranking.net,578.0,352.0,163.0,91.0,4.0,43.0
oiwai-kimono.com,22.0,217.0,35.0,3.0,5.0,43.0
tabiumiburari.com,200.0,86.0,41.0,296.0,6.0,43.0
xn--bdka7fb.jp,146.0,403.0,47.0,24.0,4.0,43.0
toririnon.com,44.0,77.0,47.0,15.0,6.0,43.0
non-bikki.com,137.0,98.0,49.0,84.0,5.0,43.0
appps.jp,54.0,68.0,51.0,22.0,5.0,43.0
duckdesk.net,296.0,130.0,55.0,14.0,3.0,43.0
duckdesk.net,296.0,130.0,55.0,14.0,3.0,43.0
geekingup.org,288.0,129.0,57.0,31.0,3.0,43.0
moto-neta.com,23.0,125.0,74.0,75.0,4.0,43.0
game-firstimpression.com,432.0,121.0,86.0,194.0,6.0,43.0
iso-labo.com,211.0,379.0,199.0,267.0,5.0,43.0
excel-excel.com,20.0,46.0,0.0,1.0,3.0,45.0
meteocontact.fr,179.0,118.0,7.0,16.0,5.0,45.0
zukaco.net,110.0,58.0,10.0,66.0,4.0,45.0
zukaco.net,110.0,58.0,10.0,64.0,4.0,45.0
next-pharmacist.net,43.0,98.0,13.0,67.0,5.0,45.0
disney-fun.xyz,43.0,66.0,17.0,7.0,4.0,45.0
disney-fun.xyz,47.0,66.0,17.0,7.0,4.0,45.0
zukabana.com,113.0,201.0,18.0,201.0,5.0,45.0
naomeshi.com,32.0,63.0,18.0,55.0,5.0,45.0
sittoku.net,44.0,111.0,19.0,105.0,5.0,45.0
looks-fun-golf.com,102.0,98.0,20.0,30.0,4.0,45.0
ikuji-kamisama.com,34.0,68.0,21.0,49.0,6.0,45.0
ikuji-kamisama.com,34.0,68.0,21.0,49.0,6.0,45.0
tdrlove.com,74.0,77.0,23.0,0.0,5.0,45.0
fruit-column.com,101.0,99.0,24.0,17.0,5.0,45.0
baseballplayer18.com,74.0,99.0,24.0,12.0,5.0,45.0
foppish.site,93.0,78.0,24.0,33.0,6.0,45.0
tosan-info.net,63.0,66.0,26.0,104.0,4.0,45.0
oshiete-chiebukuro.com,75.0,182.0,26.0,20.0,5.0,45.0
oyako-event.com,93.0,191.0,28.0,25.0,4.0,45.0
kenshou.club,158.0,107.0,28.0,81.0,5.0,45.0
kenshou.club,157.0,107.0,28.0,73.0,5.0,45.0
gbfsisters.com,73.0,75.0,32.0,101.0,5.0,45.0
myleather.work,220.0,84.0,42.0,95.0,6.0,45.0
myleather.work,220.0,84.0,42.0,95.0,6.0,45.0
kutsubaka.com,63.0,99.0,44.0,54.0,5.0,45.0
mywellweb.com,341.0,235.0,52.0,154.0,5.0,45.0
kikurinshou.com,160.0,79.0,54.0,44.0,5.0,45.0
shinlog519.com,278.0,93.0,72.0,365.0,6.0,45.0
shinlog519.com,282.0,93.0,72.0,365.0,6.0,45.0
sosordinateurs.com,290.0,304.0,77.0,110.0,6.0,45.0
jin-kawagutsu.com,134.0,168.0,35.0,93.0,6.0,45.0
tanu-blog.com,45.0,84.0,39.0,82.0,5.0,45.0
tanu-blog.com,45.0,84.0,39.0,82.0,5.0,45.0
apprev.smt.docomo.ne.jp,126.0,118.0,43.0,67.0,6.0,45.0
nonbiki.com,137.0,98.0,47.0,84.0,5.0,45.0
karashi-hitorigoto.com,230.0,86.0,55.0,332.0,6.0,45.0
sprotsrule.com,229.0,167.0,212.0,80.0,5.0,45.0
sokkuri.net,29.0,58.0,2.0,36.0,3.0,47.0
jpon.xyz,33.0,90.0,4.0,0.0,0.0,47.0
japan-treasure-media-search.com,68.0,98.0,10.0,41.0,3.0,47.0
kotonohaweb.net,187.0,67.0,16.0,81.0,5.0,47.0
shonika-takosu.com,132.0,85.0,19.0,79.0,5.0,47.0
themind529.com,81.0,87.0,20.0,48.0,8.0,47.0
travelingnavi.com,120.0,90.0,23.0,80.0,5.0,47.0
mamamaru.net,124.0,88.0,23.0,120.0,6.0,47.0
taikendan5.com,50.0,87.0,31.0,7.0,4.0,47.0
news-toranomaki.net,204.0,91.0,38.0,163.0,4.0,47.0
hospital-find.com,83.0,122.0,40.0,81.0,6.0,47.0
hospital-find.com,83.0,122.0,40.0,81.0,6.0,47.0
gameappli555.com,156.0,86.0,46.0,129.0,5.0,47.0
canadacareersite.com,108.0,48.0,1.0,5.0,5.0,47.0
jeux-gratuits.com,504.0,468.0,275.0,111.0,4.0,47.0
kuchi.info,47.0,163.0,69.0,51.0,4.0,47.0
shiga2.jp,95.0,121.0,69.0,34.0,5.0,47.0
cpuagent.com,1468.0,173.0,85.0,282.0,3.0,47.0
moso-syuhu.com,230.0,104.0,101.0,380.0,5.0,47.0
imijiten.net,125.0,69.0,33.0,97.0,4.0,47.0
macdrivelove.com,74.0,105.0,37.0,134.0,3.0,47.0
ikkirecords.com,184.0,51.0,63.0,41.0,5.0,47.0
spiritual-message.pink,334.0,139.0,87.0,282.0,3.0,47.0
spiritual-message.pink,334.0,139.0,87.0,280.0,3.0,47.0
catr.jp,35.0,88.0,0.0,21.0,5.0,49.0
syougo-no-blog.com,59.0,71.0,7.0,49.0,4.0,49.0
oishii-memo.net,80.0,66.0,9.0,81.0,4.0,49.0
bokuranotameno.com,55.0,87.0,11.0,13.0,5.0,49.0
motomerare.com,36.0,60.0,12.0,46.0,5.0,49.0
truckerlog.info,40.0,62.0,12.0,74.0,5.0,49.0
asahiganoboru.com,38.0,69.0,15.0,3.0,5.0,49.0
asahiganoboru.com,38.0,69.0,15.0,3.0,5.0,49.0
event-checker.info,137.0,214.0,20.0,68.0,3.0,49.0
event-checker.info,138.0,193.0,20.0,66.0,3.0,49.0
oyogitai25m.net,142.0,78.0,20.0,84.0,6.0,49.0
fukufukudenshi.jp,167.0,36.0,22.0,46.0,6.0,49.0
fukufukudenshi.jp,167.0,36.0,22.0,46.0,6.0,49.0
memottoco.com,144.0,79.0,23.0,94.0,5.0,49.0
memottoco.com,145.0,79.0,23.0,94.0,5.0,49.0
kaikatsublog.info,165.0,80.0,25.0,93.0,5.0,49.0
ppdtp.com,145.0,100.0,30.0,200.0,5.0,49.0
surround-golf.com,197.0,95.0,34.0,139.0,6.0,49.0
surround-golf.com,196.0,95.0,34.0,139.0,6.0,49.0
automesseweb.jp,207.0,97.0,38.0,29.0,5.0,49.0
sekiraralife.com,64.0,171.0,40.0,87.0,5.0,49.0
indeep.jp,142.0,192.0,40.0,44.0,5.0,49.0
lucklife.jp,71.0,180.0,48.0,96.0,5.0,49.0
jyosiki.com,88.0,175.0,1.0,32.0,3.0,49.0
unatan.net,242.0,120.0,45.0,250.0,3.0,49.0
yosetti.com,67.0,112.0,45.0,15.0,5.0,49.0
yosetti.com,67.0,112.0,45.0,15.0,5.0,49.0
kigs.jp,166.0,144.0,49.0,91.0,3.0,49.0
kigs.jp,170.0,144.0,49.0,91.0,3.0,49.0
kigs.jp,170.0,144.0,49.0,91.0,3.0,49.0
wowz.com,177.0,321.0,328.0,251.0,3.0,49.0
nanamelife.com,77.0,66.0,11.0,80.0,5.0,51.0
nanamelife.com,77.0,66.0,11.0,80.0,5.0,51.0
xn--68jq2248a9ea054r.com,70.0,70.0,11.0,87.0,6.0,51.0
diggity.info,733.0,548.0,12.0,385.0,4.0,51.0
streamerjournal.com,186.0,86.0,22.0,105.0,6.0,51.0
lifestyle1030.com,50.0,77.0,25.0,69.0,5.0,51.0
hpdouga.com,214.0,83.0,27.0,50.0,4.0,51.0
xn--o9ja9dn55ayerin411bcd3afbgz3gd4y.jp,90.0,186.0,27.0,91.0,5.0,51.0
genki-outdoor.com,63.0,141.0,48.0,115.0,5.0,51.0
downdetector.jp,244.0,116.0,50.0,1.0,2.0,51.0
golflab.tokyo,239.0,99.0,60.0,349.0,6.0,51.0
golflab.tokyo,240.0,99.0,60.0,349.0,6.0,51.0
nippper.com,147.0,167.0,64.0,11.0,5.0,51.0
bellybutton-diary.com,298.0,118.0,68.0,503.0,5.0,51.0
upiupiupi.com,126.0,154.0,80.0,69.0,5.0,51.0
happybloger.com,115.0,95.0,109.0,28.0,4.0,51.0
happybloger.com,115.0,95.0,109.0,28.0,4.0,51.0
happybloger.com,115.0,95.0,109.0,28.0,4.0,51.0
hokuouinteria.net,150.0,195.0,125.0,0.0,6.0,51.0
loudhacker.net,150.0,255.0,41.0,63.0,3.0,51.0
ykanou.com,31.0,92.0,41.0,30.0,3.0,51.0
loudhacker.net,153.0,253.0,41.0,63.0,3.0,51.0
4thicce.com,71.0,78.0,41.0,72.0,5.0,51.0
f1newsjp.com,268.0,200.0,49.0,70.0,5.0,51.0
leptidigital.fr,945.0,393.0,67.0,304.0,5.0,51.0
leptidigital.fr,945.0,393.0,67.0,304.0,5.0,51.0
leptidigital.fr,945.0,396.0,67.0,307.0,5.0,51.0
leptidigital.fr,1029.0,385.0,67.0,305.0,5.0,51.0
kazuhiro-geek.com,256.0,146.0,83.0,248.0,6.0,51.0
kdrm4.com,96.0,71.0,10.0,66.0,5.0,53.0
daigoblog.net,30.0,65.0,11.0,47.0,5.0,53.0
mfit009.com,113.0,73.0,11.0,49.0,5.0,53.0
wowdare.xyz,34.0,62.0,12.0,14.0,4.0,53.0
marimon5050.com,46.0,71.0,14.0,50.0,5.0,53.0
menucoupon.net,62.0,107.0,14.0,20.0,6.0,53.0
kizinblog.com,92.0,119.0,15.0,92.0,5.0,53.0
kizinblog.com,92.0,119.0,15.0,92.0,5.0,53.0
imi-pedia.com,51.0,91.0,16.0,12.0,6.0,53.0
nostalghia11.com,95.0,75.0,19.0,35.0,5.0,53.0
saraie-omochi.com,37.0,78.0,21.0,26.0,6.0,53.0
world4nurses.com,322.0,164.0,24.0,127.0,6.0,53.0
money1.jp,290.0,108.0,36.0,152.0,5.0,53.0
miyu-info.com,40.0,84.0,46.0,18.0,6.0,53.0
shinshu-style.com,121.0,169.0,65.0,119.0,6.0,53.0
fishingstyle.net,328.0,163.0,138.0,504.0,6.0,53.0
uranai-cafe.jp,282.0,143.0,438.0,101.0,5.0,53.0
mirasus.jp,376.0,226.0,37.0,127.0,6.0,53.0
carclick.co.il,407.0,97.0,45.0,125.0,5.0,53.0
carclick.co.il,417.0,97.0,49.0,127.0,5.0,53.0
carclick.co.il,431.0,97.0,49.0,129.0,5.0,53.0
abcdmens123.biz,61.0,67.0,59.0,77.0,4.0,53.0
kurashi-karu.com,100.0,134.0,87.0,1672.0,4.0,53.0
ernavi.com,178.0,101.0,3.0,209.0,3.0,55.0
fp3-siken.com,80.0,206.0,7.0,12.0,5.0,55.0
no-good.info,99.0,105.0,12.0,25.0,3.0,55.0
cho-tv.com,66.0,98.0,16.0,59.0,5.0,55.0
kichijoji-go.net,47.0,72.0,17.0,13.0,5.0,55.0
oyakudachi2525.com,36.0,66.0,17.0,45.0,5.0,55.0
biquet.info,46.0,70.0,26.0,52.0,5.0,55.0
clipkpop.com,136.0,171.0,29.0,9.0,5.0,55.0
housework-kuma.com,205.0,125.0,42.0,126.0,3.0,55.0
napbizblog.jp,228.0,224.0,100.0,25.0,2.0,55.0
jisaku-koubou.com,329.0,128.0,65.0,229.0,6.0,55.0
ping-pong.xyz,47.0,76.0,41.0,12.0,4.0,55.0
obatakazuki.com,244.0,82.0,43.0,171.0,4.0,55.0
tarosoku.com,141.0,160.0,70.0,125.0,5.0,55.0
takken-siken.com,26.0,106.0,5.0,15.0,4.0,57.0
librarybazaar.com,42.0,69.0,10.0,49.0,4.0,57.0
pigeon-poppo.com,34.0,61.0,12.0,28.0,3.0,57.0
golf-spikes.com,117.0,118.0,14.0,187.0,5.0,57.0
kanzo.jp,42.0,100.0,19.0,12.0,5.0,57.0
zeirishi-yamada.com,211.0,183.0,20.0,40.0,6.0,57.0
marycore.jp,75.0,151.0,26.0,34.0,3.0,57.0
cosparank.link,150.0,98.0,32.0,126.0,3.0,57.0
digitalnews365.com,125.0,204.0,32.0,93.0,5.0,57.0
foodfactor.net,108.0,60.0,34.0,8.0,4.0,57.0
wallpaperbetter.com,14.0,76.0,40.0,41.0,2.0,57.0
haisha-help.com,86.0,102.0,44.0,223.0,4.0,57.0
coolmenshair22.com,52.0,68.0,64.0,73.0,5.0,57.0
logincave.com,48.0,103.0,1.0,81.0,3.0,57.0
logincave.com,53.0,103.0,1.0,81.0,3.0,57.0
boxingtimeline.com,57.0,55.0,1.0,2.0,3.0,57.0
logincave.com,52.0,103.0,1.0,81.0,3.0,57.0
boxingtimeline.com,57.0,55.0,1.0,2.0,3.0,57.0
kumaque.com,103.0,199.0,109.0,9.0,6.0,57.0
shiwehi.com,72.0,46.0,35.0,77.0,5.0,57.0
sparebeat.com,337.0,11.0,2.0,53.0,3.0,59.0
codegrepper.com,39.0,82.0,8.0,2.0,2.0,59.0
1-7hz.tokyo,135.0,96.0,11.0,36.0,3.0,59.0
corosuke-blog.com,150.0,87.0,19.0,86.0,5.0,59.0
corosuke-blog.com,150.0,87.0,19.0,87.0,5.0,59.0
n0tv.com,157.0,87.0,20.0,46.0,5.0,59.0
newmediabible.org,43.0,81.0,20.0,2.0,5.0,59.0
nu-blo.com,64.0,134.0,24.0,49.0,5.0,59.0
gol-kan.com,41.0,86.0,28.0,81.0,5.0,59.0
gol-kan.com,40.0,86.0,28.0,81.0,5.0,59.0
xn--to-iy6c.com,183.0,110.0,40.0,85.0,4.0,59.0
haryu-korea.net,151.0,166.0,46.0,36.0,5.0,59.0
schydrogen.org,142.0,126.0,62.0,48.0,5.0,59.0
